id,score_smog1,score_smog2,score_smartway
20291,2.0,-1.0,NON
20292,2.0,-1.0,NON
20293,2.0,-1.0,NON
20294,2.0,-1.0,NON
20295,1.0,-1.0,NON
20296,1.0,-1.0,NON
20297,1.0,-1.0,NON
20298,1.0,-1.0,NON
20299,1.0,-1.0,NON
20300,1.0,-1.0,NON
20302,1.0,-1.0,NON
20303,1.0,-1.0,NON
20304,1.0,-1.0,NON
20305,2.0,-1.0,NON
20306,1.0,-1.0,NON
20307,5.0,-1.0,NON
20308,5.0,-1.0,NON
20309,1.0,-1.0,NON
20310,1.0,-1.0,NON
20311,5.0,-1.0,NON
20312,1.0,-1.0,NON
20313,1.0,-1.0,NON
20314,1.0,-1.0,NON
20315,5.0,5.0,NON
20316,1.0,-1.0,NON
20317,1.0,-1.0,NON
20318,1.0,-1.0,NON
20319,1.0,-1.0,NON
20320,1.0,-1.0,NON
20321,1.0,-1.0,NON
20322,1.0,-1.0,NON
20323,2.0,-1.0,NON
20324,1.0,-1.0,NON
20325,1.0,-1.0,NON
20326,1.0,-1.0,NON
20327,1.0,-1.0,NON
20328,5.0,-1.0,NON
20329,5.0,-1.0,NON
20330,1.0,-1.0,NON
20331,1.0,-1.0,NON
20332,1.0,-1.0,NON
20333,1.0,-1.0,NON
20334,1.0,-1.0,NON
20335,1.0,-1.0,NON
20336,1.0,-1.0,NON
20337,2.0,-1.0,NON
20338,5.0,-1.0,NON
20339,1.0,-1.0,NON
20340,1.0,-1.0,NON
20341,1.0,-1.0,NON
20342,5.0,-1.0,NON
20343,1.0,-1.0,NON
20344,1.0,-1.0,NON
20345,1.0,-1.0,NON
20346,1.0,-1.0,NON
20347,1.0,-1.0,NON
20348,5.0,-1.0,NON
20349,1.0,-1.0,NON
20350,2.0,-1.0,NON
20351,1.0,-1.0,NON
20353,2.0,-1.0,NON
20354,5.0,-1.0,NON
20355,5.0,-1.0,NON
20356,1.0,-1.0,NON
20357,5.0,-1.0,NON
20358,1.0,-1.0,NON
20359,1.0,-1.0,NON
20360,2.0,-1.0,NON
20361,1.0,-1.0,NON
20362,2.0,-1.0,NON
20363,2.0,-1.0,NON
20364,2.0,-1.0,NON
20365,5.0,-1.0,NON
20366,5.0,-1.0,NON
20367,2.0,-1.0,NON
20368,2.0,-1.0,NON
20369,1.0,-1.0,NON
20370,1.0,-1.0,NON
20371,1.0,-1.0,NON
20372,5.0,-1.0,NON
20373,1.0,-1.0,NON
20374,1.0,-1.0,NON
20375,1.0,-1.0,NON
20376,1.0,-1.0,NON
20377,5.0,-1.0,NON
20378,1.0,-1.0,NON
20379,1.0,-1.0,NON
20380,5.0,-1.0,NON
20381,5.0,-1.0,NON
20382,1.0,-1.0,NON
20383,1.0,-1.0,NON
20384,-2.0,-1.0,NON
20385,-2.0,-1.0,NON
20386,1.0,1.0,NON
20387,-2.0,-1.0,NON
20388,-2.0,-1.0,NON
20389,1.0,1.0,NON
20390,1.0,1.0,NON
20391,1.0,1.0,NON
20392,1.0,1.0,NON
20395,1.0,1.0,NON
20396,1.0,1.0,NON
20397,1.0,1.0,NON
20398,1.0,1.0,NON
20399,1.0,1.0,NON
20401,1.0,1.0,NON
20402,1.0,1.0,NON
20405,1.0,-1.0,NON
20406,2.0,-1.0,NON
20407,1.0,-1.0,NON
20408,2.0,2.0,NON
20409,2.0,2.0,NON
20410,2.0,2.0,NON
20411,2.0,2.0,NON
20412,2.0,2.0,NON
20413,2.0,2.0,NON
20414,1.0,1.0,NON
20415,1.0,1.0,NON
20416,1.0,1.0,NON
20417,1.0,1.0,NON
20418,1.0,1.0,NON
20434,1.0,1.0,NON
20442,1.0,-1.0,NON
20443,1.0,-1.0,NON
20444,1.0,-1.0,NON
20445,1.0,-1.0,NON
20446,1.0,-1.0,NON
20447,1.0,-1.0,NON
20448,1.0,-1.0,NON
20449,1.0,-1.0,NON
20450,1.0,-1.0,NON
20451,1.0,-1.0,NON
20452,1.0,-1.0,NON
20453,1.0,-1.0,NON
20454,1.0,-1.0,NON
20456,1.0,-1.0,NON
20457,1.0,-1.0,NON
20458,1.0,-1.0,NON
20459,1.0,-1.0,NON
20460,1.0,-1.0,NON
20461,1.0,-1.0,NON
20462,2.0,-1.0,NON
20463,2.0,-1.0,NON
20464,2.0,-1.0,NON
20465,1.0,-1.0,NON
20466,2.0,-1.0,NON
20467,2.0,-1.0,NON
20468,1.0,-1.0,NON
20469,2.0,-1.0,NON
20470,1.0,-1.0,NON
20471,1.0,-1.0,NON
20472,1.0,-1.0,NON
20473,1.0,-1.0,NON
20474,1.0,-1.0,NON
20475,2.0,-1.0,NON
20476,2.0,-1.0,NON
20477,2.0,-1.0,NON
20478,5.0,-1.0,SMARTWAY
20479,1.0,-1.0,NON
20480,1.0,-1.0,NON
20481,1.0,-1.0,NON
20482,1.0,-1.0,NON
20483,1.0,-1.0,NON
20484,1.0,-1.0,NON
20485,1.0,-1.0,NON
20486,1.0,-1.0,NON
20487,1.0,-1.0,NON
20488,1.0,-1.0,NON
20489,1.0,-1.0,NON
20490,1.0,-1.0,NON
20491,1.0,-1.0,NON
20492,1.0,-1.0,NON
20493,3.0,-1.0,NON
20494,1.0,-1.0,NON
20495,2.0,-1.0,NON
20496,2.0,-1.0,NON
20497,2.0,-1.0,NON
20498,2.0,-1.0,NON
20500,5.0,-1.0,NON
20501,5.0,-1.0,NON
20502,5.0,-1.0,NON
20503,5.0,-1.0,NON
20504,5.0,-1.0,NON
20505,1.0,-1.0,NON
20506,1.0,-1.0,NON
20507,1.0,-1.0,NON
20508,1.0,-1.0,NON
20509,1.0,-1.0,NON
20510,5.0,-1.0,NON
20511,5.0,-1.0,NON
20512,3.0,-1.0,NON
20513,1.0,-1.0,NON
20514,1.0,-1.0,NON
20516,5.0,-1.0,NON
20517,5.0,-1.0,NON
20518,5.0,-1.0,NON
20519,5.0,-1.0,NON
20520,1.0,-1.0,NON
20521,1.0,-1.0,NON
20522,1.0,-1.0,NON
20523,5.0,-1.0,NON
20524,1.0,-1.0,NON
20525,1.0,-1.0,NON
20526,1.0,-1.0,NON
20527,1.0,-1.0,NON
20528,1.0,-1.0,NON
20529,1.0,-1.0,NON
20530,1.0,-1.0,NON
20531,1.0,-1.0,NON
20532,2.0,-1.0,NON
20533,2.0,-1.0,NON
20534,1.0,-1.0,NON
20535,1.0,-1.0,NON
20536,1.0,-1.0,NON
20537,1.0,-1.0,NON
20568,1.0,-1.0,NON
20569,1.0,-1.0,NON
20570,1.0,-1.0,NON
20571,1.0,-1.0,NON
20572,1.0,-1.0,NON
20573,1.0,-1.0,NON
20574,1.0,-1.0,NON
20575,1.0,-1.0,NON
20576,1.0,-1.0,NON
20577,1.0,-1.0,NON
20578,1.0,-1.0,NON
20579,1.0,-1.0,NON
20580,5.0,-1.0,SMARTWAY
20581,5.0,-1.0,NON
20583,5.0,-1.0,NON
20584,5.0,-1.0,SMARTWAY
20585,5.0,-1.0,SMARTWAY
20586,5.0,-1.0,SMARTWAY
20587,2.0,-1.0,NON
20590,1.0,-1.0,NON
20591,1.0,-1.0,NON
20592,5.0,-1.0,NON
20593,5.0,-1.0,NON
20594,5.0,-1.0,NON
20595,5.0,-1.0,NON
20596,1.0,-1.0,NON
20597,1.0,-1.0,NON
20598,1.0,-1.0,NON
20599,1.0,-1.0,NON
20600,1.0,-1.0,NON
20601,1.0,-1.0,NON
20602,1.0,-1.0,NON
20603,1.0,-1.0,NON
20604,1.0,-1.0,NON
20605,2.0,-1.0,NON
20606,5.0,-1.0,SMARTWAY
20607,5.0,-1.0,SMARTWAY
20608,1.0,-1.0,NON
20609,1.0,-1.0,NON
20610,1.0,-1.0,NON
20611,1.0,-1.0,NON
20612,1.0,-1.0,NON
20613,1.0,-1.0,NON
20614,1.0,-1.0,NON
20615,1.0,-1.0,NON
20616,1.0,-1.0,NON
20617,5.0,-1.0,NON
20618,1.0,-1.0,NON
20619,1.0,-1.0,NON
20620,1.0,-1.0,NON
20621,5.0,-1.0,NON
20622,5.0,-1.0,NON
20623,5.0,-1.0,NON
20624,5.0,-1.0,NON
20625,3.0,-1.0,NON
20626,3.0,-1.0,NON
20627,1.0,-1.0,NON
20628,1.0,-1.0,NON
20629,2.0,-1.0,NON
20630,2.0,-1.0,NON
20631,2.0,-1.0,NON
20632,1.0,-1.0,NON
20633,1.0,-1.0,NON
20634,1.0,-1.0,NON
20635,1.0,-1.0,NON
20636,2.0,-1.0,NON
20637,2.0,-1.0,NON
20638,1.0,-1.0,NON
20639,1.0,-1.0,NON
20640,5.0,-1.0,NON
20641,5.0,-1.0,SMARTWAY
20642,1.0,-1.0,NON
20643,1.0,-1.0,NON
20644,1.0,-1.0,NON
20645,1.0,-1.0,NON
20646,1.0,-1.0,NON
20647,1.0,-1.0,NON
20648,1.0,-1.0,NON
20649,1.0,-1.0,NON
20650,1.0,-1.0,NON
20651,5.0,-1.0,SMARTWAY
20652,5.0,-1.0,NON
20653,1.0,-1.0,NON
20654,1.0,-1.0,NON
20655,5.0,-1.0,SMARTWAY
20657,5.0,-1.0,NON
20658,5.0,-1.0,SMARTWAY
20659,2.0,-1.0,NON
20660,2.0,-1.0,NON
20662,2.0,-1.0,NON
20663,2.0,-1.0,NON
20666,1.0,-1.0,NON
20667,1.0,-1.0,NON
20668,1.0,-1.0,NON
20669,5.0,-1.0,NON
20670,5.0,-1.0,NON
20671,1.0,-1.0,NON
20672,1.0,-1.0,NON
20673,5.0,-1.0,NON
20674,5.0,-1.0,NON
20675,1.0,-1.0,NON
20676,1.0,-1.0,NON
20677,1.0,-1.0,NON
20678,-12.0,-1.0,NON
20679,-12.0,-1.0,NON
20680,-12.0,-1.0,NON
20681,-12.0,-1.0,NON
20682,2.0,-1.0,NON
20683,2.0,-1.0,NON
20684,5.0,-1.0,NON
20685,5.0,-1.0,NON
20686,5.0,-1.0,NON
20687,5.0,-1.0,NON
20688,1.0,-1.0,NON
20689,1.0,-1.0,NON
20690,1.0,-1.0,NON
20691,1.0,-1.0,NON
20692,1.0,-1.0,NON
20693,5.0,-1.0,NON
20694,2.0,-1.0,NON
20695,2.0,-1.0,NON
20696,2.0,-1.0,NON
20697,1.0,-1.0,NON
20698,1.0,-1.0,NON
20699,1.0,-1.0,NON
20700,1.0,-1.0,NON
20701,1.0,-1.0,NON
20702,7.0,-1.0,SMARTWAY
20703,7.0,-1.0,SMARTWAY
20704,1.0,-1.0,NON
20705,1.0,-1.0,NON
20706,1.0,-1.0,NON
20707,1.0,-1.0,NON
20708,1.0,-1.0,NON
20709,1.0,-1.0,NON
20710,1.0,-1.0,NON
20711,5.0,-1.0,SMARTWAY
20712,1.0,-1.0,NON
20713,1.0,-1.0,NON
20714,1.0,-1.0,NON
20715,1.0,-1.0,NON
20716,1.0,-1.0,NON
20717,1.0,-1.0,NON
20718,1.0,-1.0,NON
20719,1.0,-1.0,NON
20720,5.0,-1.0,NON
20721,5.0,-1.0,NON
20722,5.0,-1.0,NON
20723,5.0,-1.0,NON
20724,1.0,-1.0,NON
20725,1.0,-1.0,NON
20726,1.0,-1.0,NON
20727,1.0,-1.0,NON
20728,5.0,-1.0,SMARTWAY
20729,5.0,-1.0,SMARTWAY
20730,1.0,-1.0,NON
20731,1.0,-1.0,NON
20732,5.0,-1.0,SMARTWAY
20733,5.0,-1.0,SMARTWAY
20734,5.0,-1.0,SMARTWAY
20735,5.0,-1.0,SMARTWAY
20736,5.0,-1.0,SMARTWAY
20737,5.0,-1.0,SMARTWAY
20738,5.0,-1.0,SMARTWAY
20739,5.0,-1.0,SMARTWAY
20740,2.0,-1.0,NON
20741,2.0,-1.0,NON
20742,2.0,-1.0,NON
20743,2.0,-1.0,NON
20744,1.0,-1.0,NON
20745,3.0,-1.0,NON
20746,1.0,-1.0,NON
20747,2.0,-1.0,NON
20748,2.0,-1.0,NON
20749,5.0,-1.0,SMARTWAY
20750,5.0,-1.0,SMARTWAY
20751,2.0,-1.0,NON
20752,2.0,-1.0,NON
20753,1.0,-1.0,NON
20754,1.0,-1.0,NON
20755,9.0,-1.0,SMARTWAY
20756,9.0,-1.0,SMARTWAY
20757,2.0,-1.0,NON
20758,1.0,-1.0,NON
20759,5.0,-1.0,SMARTWAY
20760,5.0,-1.0,NON
20761,2.0,-1.0,NON
20762,5.0,-1.0,NON
20763,2.0,-1.0,NON
20764,2.0,-1.0,NON
20765,2.0,-1.0,NON
20766,-12.0,-1.0,NON
20767,-12.0,-1.0,NON
20768,-12.0,-1.0,NON
20769,-12.0,-1.0,NON
20770,2.0,-1.0,NON
20771,2.0,-1.0,NON
20772,2.0,-1.0,NON
20773,2.0,-1.0,NON
20774,2.0,-1.0,NON
20775,5.0,-1.0,SMARTWAY
20776,5.0,-1.0,SMARTWAY
20778,5.0,-1.0,SMARTWAY
20779,5.0,-1.0,SMARTWAY
20781,2.0,-1.0,NON
20782,2.0,-1.0,NON
20783,2.0,-1.0,NON
20784,5.0,-1.0,NON
20785,5.0,-1.0,NON
20786,5.0,-1.0,NON
20787,5.0,-1.0,NON
20788,-12.0,-1.0,NON
20789,-12.0,-1.0,NON
20792,5.0,-1.0,SMARTWAY
20793,5.0,-1.0,SMARTWAY
20794,5.0,-1.0,NON
20795,5.0,-1.0,NON
20796,5.0,-1.0,SMARTWAY
20797,5.0,-1.0,SMARTWAY
20798,1.0,-1.0,NON
20799,1.0,-1.0,NON
20800,1.0,-1.0,NON
20801,1.0,-1.0,NON
20802,1.0,-1.0,NON
20803,5.0,-1.0,SMARTWAY
20804,5.0,-1.0,SMARTWAY
20805,2.0,-1.0,NON
20806,2.0,-1.0,NON
20807,1.0,-1.0,NON
20808,2.0,-1.0,NON
20809,2.0,-1.0,NON
20810,2.0,-1.0,NON
20811,1.0,-1.0,NON
20812,1.0,-1.0,NON
20813,5.0,-1.0,SMARTWAY
20814,5.0,-1.0,SMARTWAY
20815,2.0,-1.0,NON
20816,2.0,-1.0,NON
20818,5.0,-1.0,NON
20819,5.0,-1.0,NON
20820,5.0,-1.0,NON
20821,9.0,-1.0,SMARTWAY
20822,5.0,-1.0,NON
20823,5.0,-1.0,NON
20824,5.0,-1.0,NON
20825,9.0,-1.0,SMARTWAY
20826,5.0,-1.0,NON
20829,5.0,-1.0,NON
20831,5.0,-1.0,NON
20832,5.0,-1.0,NON
20833,5.0,-1.0,NON
20834,5.0,-1.0,NON
20836,1.0,-1.0,NON
20837,1.0,-1.0,NON
20838,5.0,-1.0,NON
20839,5.0,-1.0,NON
20840,5.0,-1.0,NON
20841,5.0,-1.0,NON
20842,5.0,-1.0,NON
20843,1.0,-1.0,NON
20844,1.0,-1.0,NON
20845,1.0,-1.0,NON
20846,2.0,-1.0,NON
20847,2.0,-1.0,NON
20848,5.0,-1.0,NON
20849,5.0,-1.0,NON
20851,5.0,-1.0,NON
20852,2.0,-1.0,NON
20853,5.0,-1.0,NON
20854,1.0,-1.0,NON
20855,1.0,-1.0,NON
20856,1.0,-1.0,NON
20858,2.0,-1.0,NON
20859,5.0,-1.0,SMARTWAY
20860,5.0,-1.0,NON
20861,2.0,-1.0,NON
20862,2.0,-1.0,NON
20863,2.0,-1.0,SMARTWAY
20864,2.0,-1.0,SMARTWAY
20865,1.0,-1.0,NON
20866,1.0,-1.0,NON
20867,8.0,-1.0,SMARTWAY
20868,5.0,-1.0,SMARTWAY
20869,5.0,-1.0,NON
20870,5.0,-1.0,NON
20871,6.0,-1.0,SMARTWAY
20872,6.0,-1.0,SMARTWAY
20873,1.0,-1.0,NON
20874,1.0,-1.0,NON
20877,1.0,-1.0,NON
20878,1.0,-1.0,NON
20879,1.0,-1.0,NON
20880,1.0,-1.0,NON
20881,5.0,-1.0,NON
20882,1.0,-1.0,NON
20883,1.0,-1.0,NON
20884,1.0,-1.0,NON
20885,1.0,-1.0,NON
20886,1.0,-1.0,NON
20887,1.0,-1.0,NON
20888,1.0,-1.0,NON
20889,1.0,-1.0,NON
20890,1.0,-1.0,NON
20891,9.0,-1.0,SMARTWAY
20892,6.0,-1.0,SMARTWAY
20893,5.0,-1.0,NON
20894,1.0,-1.0,NON
20895,1.0,-1.0,NON
20896,2.0,-1.0,NON
20897,2.0,-1.0,NON
20898,2.0,-1.0,NON
20899,2.0,-1.0,NON
20900,2.0,-1.0,NON
20901,2.0,-1.0,NON
20902,1.0,-1.0,NON
20903,1.0,-1.0,NON
20904,5.0,-1.0,NON
20905,5.0,-1.0,NON
20906,5.0,-1.0,NON
20907,5.0,-1.0,NON
20908,1.0,-1.0,NON
20909,3.0,-1.0,NON
20910,3.0,-1.0,NON
20911,1.0,-1.0,NON
20912,1.0,-1.0,NON
20913,9.0,-1.0,SMARTWAY
20914,5.0,-1.0,NON
20915,9.0,-1.0,SMARTWAY
20916,9.0,-1.0,SMARTWAY
20917,1.0,-1.0,NON
20918,1.0,-1.0,NON
20919,1.0,-1.0,NON
20920,5.0,-1.0,NON
20921,5.0,-1.0,NON
20922,2.0,-1.0,NON
20923,2.0,-1.0,NON
20924,2.0,-1.0,NON
20925,1.0,-1.0,NON
20926,2.0,-1.0,NON
20927,2.0,-1.0,NON
20930,9.0,-1.0,SMARTWAY
20931,5.0,-1.0,SMARTWAY
20932,1.0,-1.0,NON
20933,5.0,-1.0,NON
20934,7.0,-1.0,SMARTWAY
20935,2.0,-1.0,NON
20936,2.0,-1.0,NON
20937,1.0,-1.0,NON
20940,5.0,-1.0,NON
20941,5.0,-1.0,NON
20943,1.0,-1.0,NON
20944,1.0,-1.0,NON
20945,1.0,-1.0,NON
20946,1.0,-1.0,NON
20947,1.0,-1.0,NON
20948,1.0,-1.0,NON
20949,1.0,-1.0,NON
20950,5.0,-1.0,NON
20951,2.0,-1.0,NON
20952,2.0,-1.0,NON
20953,2.0,-1.0,NON
20954,2.0,-1.0,NON
20955,2.0,-1.0,NON
20956,2.0,-1.0,NON
20957,2.0,-1.0,NON
20958,5.0,-1.0,NON
20959,2.0,-1.0,NON
20960,2.0,-1.0,NON
20961,5.0,-1.0,SMARTWAY
20962,2.0,-1.0,NON
20963,2.0,-1.0,NON
20964,2.0,-1.0,NON
20965,2.0,-1.0,NON
20966,2.0,-1.0,NON
20967,1.0,-1.0,NON
20968,2.0,-1.0,NON
20969,2.0,-1.0,NON
20970,2.0,-1.0,NON
20971,2.0,-1.0,NON
20972,2.0,-1.0,NON
20973,1.0,-1.0,NON
20974,5.0,-1.0,NON
20975,5.0,-1.0,NON
20976,5.0,-1.0,NON
20977,1.0,-1.0,NON
20978,1.0,-1.0,NON
20979,1.0,-1.0,NON
20980,1.0,-1.0,NON
20981,2.0,-1.0,NON
20982,2.0,-1.0,NON
20983,2.0,-1.0,NON
20984,1.0,-1.0,NON
20985,1.0,-1.0,NON
20986,2.0,-1.0,NON
20987,2.0,-1.0,NON
20988,3.0,-1.0,NON
20989,3.0,-1.0,NON
20990,3.0,-1.0,NON
20991,3.0,-1.0,NON
20992,1.0,-1.0,NON
20993,2.0,-1.0,NON
20994,5.0,-1.0,NON
20995,2.0,-1.0,NON
20996,1.0,-1.0,NON
20998,2.0,-1.0,NON
20999,2.0,-1.0,NON
21002,1.0,-1.0,NON
21003,1.0,-1.0,NON
21004,5.0,-1.0,NON
21005,5.0,-1.0,NON
21006,1.0,-1.0,NON
21007,1.0,-1.0,NON
21008,5.0,-1.0,NON
21009,5.0,-1.0,NON
21010,2.0,-1.0,NON
21011,2.0,-1.0,NON
21012,5.0,-1.0,SMARTWAY
21013,1.0,-1.0,NON
21014,5.0,-1.0,SMARTWAY
21015,1.0,-1.0,NON
21016,1.0,-1.0,NON
21017,1.0,-1.0,NON
21018,5.0,-1.0,SMARTWAY
21019,5.0,-1.0,NON
21020,1.0,-1.0,NON
21021,1.0,-1.0,NON
21022,5.0,-1.0,NON
21023,5.0,-1.0,NON
21024,2.0,-1.0,NON
21025,2.0,-1.0,NON
21026,2.0,-1.0,NON
21027,5.0,-1.0,NON
21028,5.0,-1.0,NON
21029,5.0,-1.0,SMARTWAY
21030,1.0,-1.0,NON
21031,5.0,-1.0,SMARTWAY
21032,1.0,-1.0,NON
21033,1.0,-1.0,NON
21034,1.0,-1.0,NON
21035,2.0,-1.0,NON
21036,2.0,-1.0,NON
21037,1.0,-1.0,NON
21038,1.0,-1.0,NON
21039,5.0,-1.0,SMARTWAY
21040,5.0,-1.0,SMARTWAY
21041,5.0,-1.0,NON
21042,5.0,-1.0,NON
21043,5.0,-1.0,NON
21044,9.0,-1.0,SMARTWAY
21045,5.0,-1.0,NON
21046,5.0,-1.0,NON
21047,7.0,-1.0,SMARTWAY
21048,7.0,-1.0,SMARTWAY
21049,2.0,-1.0,NON
21050,2.0,-1.0,NON
21051,2.0,-1.0,NON
21052,2.0,-1.0,NON
21053,5.0,-1.0,NON
21054,5.0,-1.0,NON
21055,5.0,-1.0,NON
21056,5.0,-1.0,NON
21057,3.0,-1.0,NON
21058,1.0,-1.0,NON
21059,2.0,-1.0,NON
21060,2.0,-1.0,NON
21063,5.0,-1.0,SMARTWAY
21064,5.0,-1.0,SMARTWAY
21066,2.0,-1.0,NON
21067,2.0,-1.0,NON
21068,1.0,-1.0,NON
21071,2.0,-1.0,NON
21072,2.0,-1.0,NON
21074,5.0,-1.0,NON
21075,9.0,-1.0,SMARTWAY
21076,5.0,-1.0,NON
21079,5.0,-1.0,NON
21081,5.0,-1.0,NON
21082,2.0,-1.0,NON
21083,1.0,-1.0,NON
21084,1.0,-1.0,NON
21085,1.0,-1.0,NON
21086,1.0,-1.0,NON
21087,2.0,-1.0,NON
21088,2.0,-1.0,NON
21089,1.0,-1.0,NON
21090,1.0,-1.0,NON
21091,1.0,-1.0,NON
21092,1.0,-1.0,NON
21093,1.0,-1.0,NON
21094,1.0,-1.0,NON
21095,1.0,-1.0,NON
21096,2.0,-1.0,NON
21097,2.0,-1.0,NON
21098,1.0,-1.0,NON
21099,1.0,-1.0,NON
21100,1.0,-1.0,NON
21101,1.0,-1.0,NON
21102,1.0,-1.0,NON
21103,1.0,-1.0,NON
21104,2.0,-1.0,NON
21105,1.0,-1.0,NON
21106,1.0,-1.0,NON
21107,1.0,-1.0,NON
21108,1.0,-1.0,NON
21109,1.0,-1.0,NON
21110,1.0,-1.0,NON
21111,1.0,-1.0,NON
21112,1.0,-1.0,NON
21113,1.0,-1.0,NON
21114,1.0,-1.0,NON
21115,1.0,-1.0,NON
21116,1.0,-1.0,NON
21117,2.0,-1.0,NON
21118,1.0,-1.0,NON
21119,1.0,-1.0,NON
21120,1.0,-1.0,NON
21121,1.0,-1.0,NON
21122,2.0,-1.0,NON
21123,2.0,-1.0,NON
21124,1.0,-1.0,NON
21125,1.0,-1.0,NON
21126,1.0,-1.0,NON
21127,1.0,-1.0,NON
21128,1.0,-1.0,NON
21129,1.0,-1.0,NON
21130,1.0,-1.0,NON
21131,1.0,-1.0,NON
21132,1.0,-1.0,NON
21133,1.0,-1.0,NON
21134,1.0,-1.0,NON
21135,1.0,-1.0,NON
21136,3.0,-1.0,NON
21137,3.0,-1.0,NON
21138,5.0,-1.0,NON
21139,5.0,-1.0,NON
21140,5.0,-1.0,NON
21141,5.0,-1.0,NON
21142,2.0,-1.0,NON
21143,1.0,-1.0,NON
21144,1.0,-1.0,NON
21145,1.0,-1.0,NON
21146,1.0,-1.0,NON
21147,1.0,-1.0,NON
21148,1.0,-1.0,NON
21149,1.0,-1.0,NON
21150,2.0,-1.0,NON
21151,1.0,-1.0,NON
21152,1.0,-1.0,NON
21153,1.0,-1.0,NON
21154,1.0,-1.0,NON
21155,2.0,-1.0,NON
21156,2.0,-1.0,NON
21157,1.0,-1.0,NON
21158,1.0,-1.0,NON
21159,1.0,-1.0,NON
21160,2.0,-1.0,NON
21161,1.0,-1.0,NON
21162,1.0,-1.0,NON
21163,1.0,-1.0,NON
21164,1.0,-1.0,NON
21165,5.0,-1.0,NON
21166,1.0,-1.0,NON
21167,1.0,-1.0,NON
21168,1.0,-1.0,NON
21169,1.0,-1.0,NON
21170,1.0,-1.0,NON
21171,1.0,-1.0,NON
21172,1.0,-1.0,NON
21173,1.0,-1.0,NON
21174,2.0,-1.0,NON
21175,1.0,-1.0,NON
21176,1.0,-1.0,NON
21177,1.0,-1.0,NON
21178,1.0,-1.0,NON
21179,2.0,-1.0,NON
21180,2.0,-1.0,NON
21181,5.0,-1.0,NON
21182,1.0,-1.0,NON
21183,2.0,-1.0,NON
21184,3.0,-1.0,NON
21185,5.0,-1.0,NON
21186,5.0,-1.0,NON
21187,2.0,-1.0,NON
21188,1.0,-1.0,NON
21189,1.0,-1.0,NON
21190,1.0,-1.0,NON
21191,1.0,-1.0,NON
21194,1.0,-1.0,NON
21195,1.0,-1.0,NON
21198,1.0,-1.0,NON
21199,1.0,-1.0,NON
21200,1.0,-1.0,NON
21207,1.0,-1.0,NON
21208,1.0,-1.0,NON
21209,1.0,-1.0,NON
21210,1.0,-1.0,NON
21211,1.0,-1.0,NON
21212,1.0,-1.0,NON
21213,1.0,-1.0,NON
21214,1.0,-1.0,NON
21215,1.0,-1.0,NON
21216,1.0,-1.0,NON
21217,1.0,-1.0,NON
21218,1.0,-1.0,NON
21219,1.0,-1.0,NON
21221,1.0,-1.0,NON
21222,1.0,-1.0,NON
21223,5.0,-1.0,NON
21224,5.0,-1.0,NON
21225,1.0,-1.0,NON
21226,1.0,-1.0,NON
21227,1.0,-1.0,NON
21228,1.0,-1.0,NON
21229,1.0,-1.0,NON
21230,1.0,-1.0,NON
21231,1.0,-1.0,NON
21232,1.0,-1.0,NON
21233,1.0,-1.0,NON
21234,1.0,-1.0,NON
21235,5.0,-1.0,NON
21236,5.0,-1.0,NON
21237,5.0,-1.0,NON
21238,1.0,-1.0,NON
21239,1.0,-1.0,NON
21240,5.0,-1.0,NON
21241,5.0,-1.0,NON
21242,1.0,-1.0,NON
21243,5.0,-1.0,NON
21244,5.0,-1.0,NON
21245,5.0,-1.0,NON
21246,5.0,-1.0,NON
21247,5.0,-1.0,NON
21248,5.0,-1.0,NON
21249,5.0,-1.0,NON
21250,5.0,-1.0,NON
21251,5.0,-1.0,NON
21252,2.0,-1.0,NON
21253,1.0,-1.0,NON
21254,1.0,-1.0,NON
21255,2.0,-1.0,NON
21256,2.0,-1.0,NON
21257,5.0,-1.0,NON
21258,1.0,-1.0,NON
21259,1.0,-1.0,NON
21260,1.0,-1.0,NON
21261,1.0,-1.0,NON
21262,2.0,-1.0,NON
21263,5.0,-1.0,NON
21264,5.0,-1.0,NON
21265,2.0,-1.0,NON
21266,2.0,-1.0,NON
21267,1.0,-1.0,NON
21268,1.0,-1.0,NON
21269,2.0,-1.0,NON
21270,6.0,-1.0,SMARTWAY
21271,2.0,-1.0,NON
21272,5.0,-1.0,NON
21273,2.0,-1.0,NON
21274,5.0,-1.0,NON
21275,2.0,-1.0,NON
21276,5.0,-1.0,NON
21277,1.0,-1.0,NON
21278,2.0,-1.0,NON
21279,2.0,-1.0,NON
21280,2.0,-1.0,NON
21281,2.0,-1.0,NON
21282,2.0,-1.0,NON
21283,1.0,-1.0,NON
21284,1.0,-1.0,NON
21285,1.0,-1.0,NON
21286,1.0,-1.0,NON
21287,1.0,-1.0,NON
21288,1.0,-1.0,NON
21289,1.0,-1.0,NON
21290,2.0,-1.0,NON
21291,1.0,-1.0,NON
21292,2.0,-1.0,NON
21293,5.0,-1.0,NON
21294,2.0,-1.0,NON
21295,2.0,-1.0,NON
21296,2.0,-1.0,NON
21297,2.0,-1.0,NON
21298,5.0,-1.0,SMARTWAY
21299,1.0,-1.0,NON
21300,1.0,-1.0,NON
21301,5.0,-1.0,NON
21302,5.0,-1.0,NON
21303,1.0,-1.0,NON
21304,1.0,-1.0,NON
21305,5.0,-1.0,NON
21306,5.0,-1.0,NON
21307,2.0,-1.0,NON
21308,5.0,-1.0,NON
